Date,Microsoft,JP Morgan,Toyota,AXA,Siemens-Bond,Microsoft Bond,ExxonMobil Bond,Germany Bond,Bitcoin,Ethereum,Cardano,Polkadot
2021-05-04,"205,25","127,2","12,376","23,75","115,658","138,84","105,17","88,471","44339,12","2694,233","1,059","28,8641"
2021-05-03,"208,55","128,1","12,668","23,88","115,166","138,44","104,99","87,449","47441,52","2843,2799","1,1282","30,9673"
2021-04-30,"209,35","127,88","12,65","23,45","114,892","138,44","104,91","87,309","48082,14","2306,6501","1,126","30,4035"
2021-04-29,"208,4","127,84","12,552","23,45","114,848","138,44","104,91","87,239","44187,96","2274,6086","1,0796","29,5879"
2021-04-28,"209,65","126,02","12,702","23,61","115,539","138,44","104,91","88,488","45163,59","2264,3813","1,1001","28,0533"
2021-04-27,"217,4","124,24","12,602","23,005","115,88","138,44","104,91","88,979","45498,63","2196,1272","1,0839","28,5931"
2021-04-26,"216,45","124,3","12,66","23,265","115,932","138,44","104,91","89,072","44731,78","2097,3104","1,0213","27,6741"
2021-04-23,"215,85","123,82","12,732","23,065","115,798","138,44","104,91","88,953","42238,28","1957,3771","0,9553","26,7224"
2021-04-22,"213,8","123,92","12,876","23,245","115,793","138,13","104,91","89,353","43125,48","2007,4872","0,9573","27,4162"
2021-04-21,"216,25","124,7","12,862","23,39","115,888","138,07","104,91","89,185","44755,96","1964,2404","1,0021","28,1391"
2021-04-20,"214,45","124,3","12,984","23,115","115,648","138,07","104,82","88,995","46928,18","1936,0346","1,0478","29,4594"
2021-04-19,"214,7","127,44",13,"23,75","115,363","138,07","104,82","88,432","46279,61","1798,2336","0,9926","28,8714"
2021-04-16,"217,45","128,18","13,122","23,655","115,648","137,96","104,8","88,899","51398,39","2029,5708","1,1857","34,7405"
2021-04-15,217,"126,96","13,268","23,35","116,087","137,96","104,77","89,606","52847,88","2102,5773","1,2364","36,3288"
2021-04-14,"214,35","126,2","13,114","23,555","115,556","137,96","104,68","88,919","52438,51","2025,4351","1,2113","35,4048"
2021-04-13,216,128,"12,866","23,9","116,196","137,96","104,62","89,436","53217,37","1927,7342","1,186","35,9317"
2021-04-12,"214,9","130,82","12,998","23,805","116,106","140,04","104,62","89,649","50245,12","1796,2246","1,1085","33,9771"
2021-04-09,"214,4","131,24","13,094","23,505","116,216","138,27","104,62","89,98","48859,37","1739,2679","1,0132","34,3575"
2021-04-08,"212,45","130,08","13,024","23,455","116,626","138,85","104,62","90,433","48680,83","1744,3568","1,0248","34,7296"
2021-04-07,"210,2","130,36","12,992","23,435","116,555","137,39","104,5","90,12","47325,99","1664,3583","0,992","33,4901"
2021-04-06,"208,45","128,12","12,962","23,335","116,894","136,66","104,22","90,286","48935,28","1780,5845","1,0613","36,6782"
2021-04-01,"205,45","130,38","13,01","22,855","116,609","136,66","104,21","90,525","49884,2","1671,2109","1,01","32,039"
2021-03-31,202,"129,78","13,32","22,99","115,52","135,77","104,21","89,807","50051,06","1630,569","1,0184","31,539"
2021-03-30,"197,98","132,9","13,2","23,1","114,792","135,77","104,21","89,186","50100,31","1570,2593","1,0355","29,0584"
2021-03-29,"199,82","129,64","13,04","22,645","115,234","138,01","104,53","89,826","48979,37","1543,9138","1,0219","29,1934"
2021-03-26,"199,28","130,32","12,96","22,55","115,827","138,01","104,53","90,878","46600,11","1439,4748","1,0287","28,1289"
2021-03-25,"197,82","130,44","12,76","22,55","116,531","138,49","104,72","91,676","43752,57","1350,0055","0,9367","25,4724"
2021-03-24,"199,48","128,4","12,64","22,505","116,047","138,49","104,72","90,851","44411,78","1341,569","0,9103","25,8292"
2021-03-23,"200,25","126,66","12,88","22,285","115,862","138,49","104,75","90,393","46047,87","1411,7896","0,9538","29,1802"
2021-03-22,"197,6","126,36","12,88","22,515","115,478","138,49","104,48","89,581","45499,25","1411,8115","0,9324","29,8178"
2021-03-19,"193,82","128,48","13,32","22,76","115,545","138,72","104,48","89,177","48669,52","1514,8458","1,0902","32,0311"
2021-03-18,"194,3","134,72","13,04","22,785","115,121","138,85","104,48","88,587","48421,17","1491,7475","1,0398","29,8188"
2021-03-17,"197,98","129,42","12,8","22,6","116,15","139,29","104,58","90,941","49065,6","1518,7815","1,1522","30,1351"
2021-03-16,"200,2","128,78","12,84","22,625","116,759","140,22","104,58","91,086","47676,84","1517,1617","1,0394","29,7689"
2021-03-15,"197,26","129,28","12,8","22,84","116,844","140,83","104,58","90,988","46821,9","1501,8073","0,8659","28,7624"
2021-03-12,"196,86","131,3","12,6","22,83","116,703","141,29","104,68","90,122","47938,48","1481,0589","0,8674","29,9143"
2021-03-11,"197,84","128,58","12,6","22,55","117,244","142,63","104,68","91,374","48230,67","1523,4015","0,9397","30,7527"
2021-03-10,"195,7","127,98","12,68","22,785","117,449","142,63","104,57","91,372","46967,06","1508,1817","0,9531","31,5194"
2021-03-09,"196,48","126,4","12,8","22,755","117,288","142,63","104,57","90,983","46060,65","1569,1602","1,0027","32,1921"
2021-03-08,"193,08","128,98","12,6","22,49","117,092","142,63","104,57","90,5","44106,61","1550,3289","0,944","29,4416"
2021-03-05,"194,76","126,58","12,36","22,04","117,256","142,72","104,79","90,861","41071,23","1286,8555","0,9807","28,2727"
2021-03-04,"189,5","126,38","12,4","21,91","117,427","142,72","105,4","91,078","40545,05","1286,3466","0,9311","29,5247"
2021-03-03,"189,02","127,56","12,36","21,97","117,054","142,72","105,4","90,496","41905,83","1306,8485","1,0123","30,7514"
2021-03-02,"194,16","124,72","12,16","21,625","118,323","142,72","105,3","92,17","40012,41","1234,3309","1,0131","29,8881"
2021-03-01,"196,76","123,86","12,48","21,335","118,251","142,72","105,28","92,464","41204,88","1302,3212","1,0758","29,4163"
2021-02-26,"193,76","123,76","12,32","20,75","117,197","142,72","105,13","91,242","38414,73","1197,8528","1,0236","25,8682"
2021-02-25,"188,08","125,42","12,28",21,"116,646","142,72","105,84","90,228","38750,61","1214,1125","0,893","26,0055"
2021-02-24,"192,46","125,82","12,4","20,345","117,942","142,98","106,09","90,683","40809,74","1334,4026","0,864","27,6146"
2021-02-23,"191,92","124,78","12,56","20,1","118,072","144,1","106,09","91,36","40182,86","1291,262","0,7797","28,0928"
2021-02-22,"192,8","122,92","12,52","19,952","118,538","145,31","106,38","92,091","44579,05","1466,081","0,9039","30,9585"
2021-02-19,"198,8","122,3","12,64","19,782","117,945","145,31","106,59","90,922","46139,13","1617,0747","0,7665","28,759"
2021-02-18,"201,65","119,56","12,76","19,472","119,045","144,35","106,59","91,943","42765,79","1603,5396","0,7553","25,812"
2021-02-17,"202,6","119,14","12,92","19,838","119,4","144,35","106,59","92,579","43317,39","1535,3165","0,7381","26,5266"
2021-02-16,"200,8","117,58","12,96","19,378","118,951","145,08","106,88","91,915",40675,"1473,0769","0,7218","24,9664"
2021-02-15,"202,6","117,92","13,24","19,624","119,653","145,39","106,99","92,874","39519,67","1467,0245","0,7067","22,8315"
2021-02-12,201,"116,76","13,16","19,162","120,511","145,63","106,99","93,919","39262,07","1523,1339","0,7635","23,6125"
2021-02-11,"200,95","115,12","13,16","19,354","121,34","146,15","106,99","95,28","39469,34","1471,2662","0,7615","20,734"
2021-02-10,"200,55","115,32","13,24","19,338","121,051","146,15","106,99",95,"37095,52","1440,8527","0,7607","19,4026"
2021-02-09,"201,05","115,08","12,76","19,21","121,366","146,15","106,99","95,406","38447,97","1462,0355","0,5797","19,1509"
2021-02-08,201,"116,18","12,72","19,334","121,353","146,15","106,99","95,253","38459,91","1452,2013","0,5664","19,0955"
2021-02-05,"200,7","114,54","12,56","19,294","121,541","146,33","106,99","95,329","31708,32","1429,9214","0,4456","17,3327"
2021-02-04,"201,65",115,"12,36","19,18","121,459","146,92","106,99","95,787","30884,78","1333,9916","0,3692","16,4821"
2021-02-03,"202,45","112,7","12,28","18,99","121,69","147,54","106,99","96,145","31207,75","1384,8242","0,3662","17,2028"
2021-02-02,"199,74","111,46",12,"18,918","122,162","148,1","106,99","96,866","29525,23","1260,4085","0,3534","14,3339"
2021-02-01,"199,1",107,"11,68","18,394","122,332","148,1","106,99","97,776","27807,12","1136,9339","0,3335","13,5868"
2021-01-29,192,"105,84","11,64","18,31","122,151","148,1","106,99","97,802","28297,6","1141,2813","0,287","13,8541"
2021-01-28,"197,52","107,26","11,8","18,84","122,901","148,71","106,99","98,721","27468,98","1100,1516","0,2852","14,0195"
2021-01-27,"192,48","105,5","11,92","18,6","123,931","148,71","107,03","99,144","25114,92","1034,1649","0,2578","12,7803"
2021-01-26,"191,06","108,28",12,"19,06","123,785","148,71","107,03","98,906","26779,94","1112,89","0,283","14,0857"
2021-01-25,"188,44","108,68","12,16","18,778","124,143","148,71","107,03","99,649","26658,99","1090,3637","0,283","14,188"
2021-01-22,"185,96","110,38","12,16","19,188","123,35","147,7","107,03","98,509","27082,8","1014,4407","0,2883","14,0722"
2021-01-21,"185,44","111,12","12,28","19,534","123,209","147,7","107,03","97,958","25312,28","921,103","0,2554","13,1212"
2021-01-20,"186,52","112,1","12,2","19,752","123,912","147,46","107,03","99,17","29370,22","1143,4211","0,3105","14,8017"
2021-01-19,"178,42","114,48","12,2","19,694","123,52","147,32","107,03","99,038","29719,49","1136,0373","0,3061","13,6661"
2021-01-18,"175,64","115,98","12,04","20,16","123,606","147,32","107,03","98,958","30332,75","1041,5413","0,3074","13,6711"
2021-01-15,"176,14","115,52","12,32","19,914","124,184","147,32","107,03","99,489","30483,32","970,1813","0,2498","10,9428"
2021-01-14,"174,94","116,34","12,48","19,958","124,542","147,32","107,03","99,997","32265,5","1002,8732","0,2558","11,9897"
2021-01-13,"178,02",115,"12,36","19,964","124,061","146,9","107,03","99,277","30692,2","929,5191","0,2574","9,0099"
2021-01-12,"176,14","116,12","12,48","20,155","123,061","146,9","107,03","97,564","27667,66","851,2301","0,2355","6,8143"
2021-01-11,"178,98","113,36","12,56","20,185","124,137","147,54","107,18","98,35","29226,93","893,3441","0,2275","6,8131"
2021-01-08,"179,88","110,06","12,56","20,34","124,273","147,97","107,27","99,303","33330,81","999,3916","0,2495","7,5787"
2021-01-07,"178,74","110,48","12,32","20,46","124,253","148,19","107,37","99,117","32104,44","997,0254","0,2435","7,8294"
2021-01-06,"172,42","106,82","12,36","20,275","123,893","149,67","107,37","99,41","29901,41","982,0934","0,2662","8,1723"
2021-01-05,"177,28","102,28","12,48","19,404","124,147","151,5","107,37","100,589","27624,05","894,7991","0,2113","7,8926"
2021-01-04,"177,12","102,58","12,6","19,452","124,76","151,5","107,33","100,941","26102,99","847,6528","0,1819","7,7377"
2020-12-30,"183,02","102,26","12,72","19,798","123,3","151,5","107,24","100,105","23426,89","611,2357","0,1499","6,1306"
2020-12-29,"183,16","102,1","12,6","19,676","124,033","151,5","107,24","100,482","22332,55","598,0448","0,1565","5,4072"
2020-12-28,"185,04","103,22","12,56","19,834","123,582","151,5","107,24","100,025","22179,25","598,6261","0,1459","4,1805"
2020-12-23,"181,64","103,74","12,24","19,498","123,589","151,5","107,24","99,757","19056,27","478,3498","0,1128","4,2319"
2020-12-22,"183,86","100,72","12,4","19,25","124,653","151,51","107,24","101,106","19536,24","521,7094","0,1284","3,9938"
2020-12-21,"181,94","101,58","12,4","19,3","124,112","151,51","107,24","101,623","18651,11","498,5272","0,1251","4,2542"
2020-12-18,"178,4","97,02","12,32",20,"124,179","151,51","107,24","100,187","18887,43","534,4247","0,1346","4,3557"
2020-12-17,"178,42","97,94","12,64","20,19","124,026","151,51","107,24","100,322","18602,84","524,3826","0,1334","4,4014"
2020-12-16,"180,32",99,"12,64","20,225","123,981","151,51","107,24","100,214","17485,09","522,3981","0,1374","4,3189"
2020-12-15,"176,04","98,82","12,56","19,948","124,73","152,54","107,24","101,27","16003,33","484,9519","0,127","4,0326"
2020-12-14,"176,54","97,23","12,64","19,76","124,951","152,79","107,24","101,489","15872,24","482,6304","0,13","4,0242"
2020-12-11,"175,58","98,37","12,4","19,528","125,19","152,79","107,24","102,228","14909,56","449,8973","0,1154","3,953"
2020-12-10,174,"99,53","11,76","19,99","124,43","152,79","107,24","100,674","15045,92","460,9498","0,1174","4,0264"
2020-12-09,"175,18","100,04","11,64","20,01","124,598","152,92","107,24","100,701","15368,58","474,7574","0,1228","3,9159"
2020-12-08,"178,62","100,66","11,44","19,528","124,692","152,92","107,24","100,946","15137,3","457,8414","0,1163","4,179"
2020-12-07,"176,06","100,54","11,4","19,712","124,083","152,92","107,24",100,"15850,25","488,7216","0,1273","4,2335"
2020-12-04,"175,98","100,86","11,44","19,99","123,504","152,92","107,24","98,851","15427,17","469,7921","0,1226","4,455"
2020-12-03,"176,38","99,5","11,32","19,822","123,578","152,92","107,18","99,33","16019,14","508,052","0,1352","4,5132"
2020-12-02,"177,36","100,52","11,36","19,974","122,928","152,92","107,18","98,611","15868,53","493,8531","0,1308","4,2201"
2020-12-01,"179,18","100,78","11,36","19,748","123,099","152,92","107,18","98,744","15590,01","486,8859","0,1294","4,479"
2020-11-30,"178,44","100,88","11,44","19,732","123,923","152,68","107,15","100,513","16474,47","514,5226","0,1433","4,345"
2020-11-27,"180,54","101,72","11,8","19,67","124,267","152,68","107,15","100,513","14315,03","432,5841","0,1173","4,0349"
2020-11-26,"179,7","102,22","11,8","19,8","124,309","152,68","107,15","100,486","14385,25","434,8898","0,1155","4,4602"
2020-11-25,"179,66","101,7","11,76","19,904","124,054","152,68","107,15","100,028","15728,36","478,807","0,1307","4,8236"
2020-11-24,"179,48","101,26","12,08","19,558","123,918","152,68","107,15","99,893","16099,01","507,6714","0,1399","4,992"
2020-11-23,"177,48",99,"12,08","18,95","123,958","152,68","107,15","99,92","15540,01","514,6537","0,1287","4,638"
2020-11-20,"178,14","96,61","12,12","18,852","123,944","152,24","107,15","100,514","15726,08","429,7796","0,0995","4,0163"
2020-11-19,"179,24","97,22","11,92","18,882","123,921","152,19","107,15","100,487","15022,34","397,2911","0,0892","3,9546"
2020-11-18,"178,34","99,71","12,04","18,938","123,473","152,19","107,15","99,894","15030,06","404,8232","0,0899","4,0922"
2020-11-17,"180,88","97,79","12,12","19,054","123,651","152,19","107,15","99,759","14897,74","406,512","0,0924","3,7945"
2020-11-16,"182,62","99,47","12,08","18,832","123,057","152,19","107,15","99,357","14111,14","389,1723","0,0876","3,6955"
2020-11-13,"182,56","96,36","11,88","18,37","122,676","152,19","107,15","99,09","13800,94","403,0112","0,0898","3,7374"
2020-11-12,"182,22",95,"11,96","17,938","122,369","152,19","107,15","98,451","13796,47","392,0038","0,0886","3,7786"
2020-11-11,"183,88","97,47","12,08","18,274","121,71","152,24","107,15","97,527","13338,22","394,0843","0,0899","3,7449"
2020-11-10,"178,52","98,27","11,88","18,002","120,912","152,24","107,15","96,846","12945,88","381,2182","0,0895","3,6707"
2020-11-09,"185,5","97,08","11,88","17,194","120,62","152,24","107,15","97,474","12977,09","376,316","0,0891","3,6666"
2020-11-06,"188,56","86,59","11,56","15,79","121,651","152,24","107,15","100,924","13120,08","384,0834","0,0917","3,5754"
2020-11-05,"188,84","88,07","11,6","15,858","121,792","152,24","107,05","101,607","13180,92","352,1079","0,0822","3,4965"
2020-11-04,"184,8","85,74","11,4","15,402","121,242","151,95","106,71","101,855","12074,62","342,9798","0,0813","3,4286"
2020-11-03,"177,32","88,87","11,56","15,15","120,739","149,4","106,71","101,471","11937,86","330,5907","0,0796","3,4651"
2020-11-02,"173,16","86,05","11,36","14,416","120,785","149,4","107,09","101,773","11663,72","329,5402","0,0793","3,6281"
2020-10-30,"174,36","83,32","11,24","13,81","120,609","150,66","107,12","101,362","11624,53","327,7576","0,08","3,4765"
2020-10-29,"174,94","82,03","11,2","13,72","120,973","150,76","107,4","101,718","11524,03","331,2606","0,0818","3,7195"
2020-10-28,"173,08","82,45","11,04","13,69","121,65","150,76","107,4","101,527","11306,99","330,8085","0,0843","3,9757"
2020-10-27,"178,48","83,88","11,16","14,1","121,173","150,76","107,4","100,789","11606,42","342,99","0,0873","3,9929"
2020-10-26,"181,14","86,04","11,2","14,532","120,507","150,76","107,4","99,626","11078,76","333,488","0,0873","3,6575"
2020-10-23,"182,04","87,28","11,2","14,954","120,418","150,76","107,4","99,572","10906,94","345,1573","0,0911","3,6153"
2020-10-22,"181,82","86,45","11,2","14,82","120,25","151,11","107,4","100,139","10988,35","350,4647","0,0936","3,4813"
2020-10-21,"182,74","83,7","11,2","14,914","120,781","151,11","107,4","100,328","10812,87","330,2069","0,0896","3,3038"
2020-10-20,"181,78","84,79","11,08","15,12","121,112","152,16","107,4","100,573","10080,41","311,5206","0,0866","3,3853"
2020-10-19,"182,28","86,93","11,08","15,176","121,391","152,16","107,4","100,491","9985,93","322,3484","0,0924","3,5087"
2020-10-16,"188,48","86,01","11,16","15,138","121,066","152,16","107,4","101,228","9667,58","312,0051","0,0888","3,4988"
2020-10-15,"187,64","85,06","10,92","15,252","120,923","152,16","107,4","101,557","9820,65","322,3294","0,0911","3,5692"
2020-10-14,"188,36","85,17","11,16","15,882","120,521","152,16","107,4","99,761","9739,93","323,1874","0,0914","3,6237"
2020-10-13,"190,98","85,8","11,28","15,878","119,796","152,16","107,4","99,17","9732,49","324,2131","0,0929","3,645"
2020-10-12,"187,86","86,18","11,2","16,39","119,59","152,16","107,4","98,448","9767,94","327,3956","0,0932","3,597"
2020-10-09,"182,08","85,66","11,24","16,198","119,034","152,16","107,4","98,342","9361,08","309,0837","0,0862","3,4993"
2020-10-08,"178,52","86,47","11,28","16,342","119,1","152,16","107,4","97,917","9279,84","298,341","0,0817","3,2785"
2020-10-07,"178,38","84,71","11,24","16,102","118,096","152,16","107,4","97,126","9074,3","290,5958","0,0797","3,1996"
2020-10-06,"175,34","83,35","11,2","16,304","118,17","152,26","107,42","97,626","9041,2","290,2827","0,0791","3,5262"
2020-10-05,"177,1","84,26","11,16","15,888","117,876","152,26","107,57","97,837","9155,61","299,73","0,0827","3,5663"
2020-10-02,"176,56","83,5","11,2","15,758","117,982","152,26","107,57","98,288","9025,38","295,0524","0,0793","3,7035"
2020-10-01,"180,76","82,68","11,24","15,85","117,617","152,26","107,57","97,652","9045,95","300,5839","0,0833","3,7141"
2020-09-30,"179,74","82,01","11,28","15,754","117,174","152,47","107,68","97,942","9189,77","306,332","0,0863","3,8322"
2020-09-29,"177,5","81,14","11,52","15,958","117,366","152,47","107,68","98,607","9235,8","306,0889","0,0862","3,7675"
2020-09-28,"179,48","82,86","11,56","16,152","117,004","152,47","107,68","97,625","9174,25","303,6946","0,0863","3,6993"
2020-09-25,"179,36","80,34","11,32","15,814","117,079","152,72","107,68","97,281","9193,43","302,3079","0,0831","3,7572"
2020-09-24,"173,74","79,33","11,28","15,902","116,279","152,72","107,76","97,308","9199,04","299,117","0,0711","3,4451"
2020-09-23,"171,8","79,72","11,52","15,74","116,306","152,86","107,95","97,044","8783,43","274,7528","0,066","3,5653"
2020-09-22,"177,24","80,41","11,36","15,816","116,373","152,86","107,96","97,862","9002,79","293,8935","0,0698","3,4728"
2020-09-21,"171,64","80,02","11,24","16,016","117,082","152,86","108,05","98,154","8878,8","290,3903","0,0686","3,9385"
2020-09-18,"169,08","81,87","11,32","16,598","116,401","152,86","108,05","96,624","9236,43","323,7637","0,0766","4,5075"
2020-09-17,"170,6","83,61","11,36","16,882","116,542","152,86","108,05","96,467","9237,25","328,2953","0,0794","4,3019"
2020-09-16,"174,06","84,45","11,36","16,932","116,394","152,86","108,05","96,44","9284,2","308,8597","0,0776","4,2668"
2020-09-15,"175,24","84,66","11,24","17,262","116,025","152,86","108,05","96,413","9110,84","307,3723","0,0789","4,5224"
2020-09-14,"172,94","86,1","11,24","17,274","116,38","152,86","108,05","96,675","9002,08","317,5643","0,0816","4,4786"
2020-09-11,"172,4","85,32","11,08","17,238","116,091","152,86","108,05","95,97","8784,82","315,755","0,0818","3,8808"
2020-09-10,"174,74","85,33","10,92","17,354","115,193","152,86","108,05","95,089","8763,7","311,1938","0,0822","3,9903"
2020-09-09,"179,14","85,25","11,12","17,426","115,32","152,86","108,16","95,553","8707,78","299,1965","0,0791","3,6363"
2020-09-08,"172,22","84,78","11,16","17,118","115,93","152,86","108,16","95,578","8609,94","286,6874","0,0774","3,8886"
2020-09-07,"180,56","87,42","11,04","17,31","115,297","153,01","108,16","95,61","8780,55","298,0173","0,0788","4,05"
2020-09-04,"182,86","87,29","11,2","17,23","115,522","153,01","108,16","96,44","8864,63","327,2056","0,0867","4,8516"
2020-09-03,"183,38","85,72",11,"17,194","115,849","153,01","108,16","96,26","8630,38","323,5405","0,0812","5,1841"
2020-09-02,"196,2","84,53","11,08","17,332","115,165","151,78","108,16","96,07","9624,85","370,4944","0,0975","5,2379"
2020-09-01,"190,38","82,57","11,04","17,13","113,951","150,08","108,16","94,14","10001,44","399,0722","0,1054","5,2703"
2020-08-31,"189,78","83,84","11,12","17,036","113,61","149,17","108,16","93,05","9776,81","364,3755","0,1028","4,9224"
2020-08-28,"191,46","86,04","11,24","17,612","113,648","149,17","108,16","93,78","9693,88","331,9473","0,0919","4,7764"
2020-08-27,"191,96","86,51","11,28","17,384","113,793","151,37","108,16","94,39","9570,9","323,1872","0,0904","5,119"
2020-08-26,"186,82","83,69","11,4","17,594","114,179","151,37","108,16","95,45","9698,92","326,1938","0,0974","4,6815"
2020-08-25,"182,84","84,38","11,36","17,51","114,646","151,37","108,16","96,99","9602,85","324,5273","0,0958","3,8958"
2020-08-24,"180,76","84,39","11,36","17,604","115,935","151,37","108,16","97,2","9984,88","346,4334","0,1057","3,3814"
2020-08-21,"181,18","82,61","11,36","17,146","116,441","151,37","108,16","97,327","9771,36","327,9385","0,1049","2,4413"
2020-08-20,"180,82","82,14","11,32","17,328","116,346","151,37","108,16","97,433","10012,35","351,1311","0,1125","2,4903"
2020-08-19,"176,92","83,49","11,4","17,636","115,616","151,37","108,16","96,484","9921,03","343,1192","0,1092","2,636"
2020-08-18,"177,36","83,84","11,28","17,322","115,364","151,37","108,16","95,987","10025,08","353,8592","0,1152","285,0147"
2020-08-17,"177,08","83,93","11,36","17,398","115,248","151,37","108,27","95,596","10350,84","362,6562","0,1186","295,3462"
2020-08-14,"176,24","86,43","11,28","17,548","114,586","152,1","108,27","94,923","9940,18","369,3022","0,1169","312,2599"
2020-08-13,"176,98","86,4","11,6","17,644","114,354","153,66","108,34","94,768","9974,35","359,9057","0,1196","327,6568"
2020-08-12,"177,26","89,42","11,6","18,036","114,796","153,66","108,38","95,751","9823,65","328,9069","0,1165","309,9793"
2020-08-11,"174,8","89,77","11,48","17,914","115,373","155,36","108,51","96,639","9704,17","322,5596","0,1171","323,4883"
2020-08-10,"176,94","85,03","11,12","17,362","115,764","156,04","108,51","98,443","10120,7","336,7951","0,1222","257,6292"
2020-08-07,"179,92","84,21",11,"17,2","115,237","156,04","108,51","98,042","9844,2","322,0553","0,1182","205,7223"
2020-08-06,"182,08","81,79","10,76","17,098","115,559","155,81","108,51","98,98","9913,43","332,1124","0,1211","201,4938"
2020-08-05,"179,02","81,05","10,52","17,63","114,902","155,52","108,51","97,828","9891,25","337,5535","0,1202","191,5738"
2020-08-04,"180,02","80,87","10,36","17,508","115,772","155,52","108,19","99,412","9490,61","330,1735","0,121","170,2236"
2020-08-03,"184,06","82,24","10,2","17,234","115,002","155,52","108,08","98,015","9563,55","328,7546","0,1166","159,3958"
2020-07-31,"173,54","81,96","10,08","17,15","115,305","155,52","108,08","98,255","9628,76","293,9449","0,118","165,0326"
2020-07-30,"171,98","82,33","10,6","17,19","115,869","156,52","108,06","99,115","9383,9","282,5799","0,1186","147,3993"
2020-07-29,"173,2","83,2","10,52","17,87","115,084","156,52","108,06","97,455","9415,76","269,7211","0,1186","148,1318"
2020-07-28,"173,12","82,98","10,68","17,83","115,492","156,52","108,04","98,121","9325,14","270,3929","0,1269","144,1459"
2020-07-27,"173,4","82,21","10,92","17,748","115,113","156,52","108,04","97,428","9346,24","273,3035","0,118","146,1305"
2020-07-24,"173,54","84,7","10,68","17,916","114,214","156,52","108,04","95,954","8200,3","240,0452","0,1045","135,2883"
2020-07-23,"174,78","84,73","10,88","18,082","114,815","156,5","107,67","97,242","8285,68","237,3492","0,1067","138,1817"
2020-07-22,"182,68","85,55","10,96","18,286","115,062","155,53","107,63","97,242","8242,45","228,3533","0,1072","143,6442"
2020-07-21,"180,72","86,53","11,04","18,488","114,386","154,6","107,63","95,847","8150,05","213,0881","0,1066","140,0407"
2020-07-20,"185,08","85,4","11,28","18,414","114,01","154,45","107,47","95,534","8013,29","206,4116","0,1028","146,3273"
2020-07-17,"177,24","85,71","11,08","18,382","113,505","154,45","107,23","95,664","8017,92","203,7234","0,1072","134,3317"
2020-07-16,"179,54","87,79","11,08","18,634","113,545","153,34","107,13","96,449","8025,41","205,1747","0,1106","162,1982"
2020-07-15,"182,08","87,2",11,"18,524","113,061","153,22","106,97","96,474","8061,74","209,0685","0,1143","127,0916"
2020-07-14,"183,2","86,35",11,"18,548","112,55","153,22","106,88","96,369","8119,58","210,824","0,1157","294624,0234"
2020-07-13,183,"85,18","11,1","18,548","111,61","153,22","106,85","94,754","8152,21","211,4166","0,1098","139,1185"
2020-07-10,"188,68","85,38",11,"18,17","112,304","153,22","106,85","97,081","8222,2","213,2836","0,1047","126,9799"
2020-07-09,"189,92","80,92",11,"18,102","111,988","151,14","106,83","96,658","8190,44","214,4955","0,1105","128,7796"
2020-07-08,"187,6","82,24",11,"18,252","111,326","151,14","106,83","95,582","8330,35","217,9461","0,1144","134,7894"
2020-07-07,"185,32","81,7","11,1","18,348","110,362","151,14","106,83","94,958","8211,42","212,2138","0,1042","131,3801"
2020-07-06,"186,08","83,01","11,2","19,332","110,621","150,45","106,83","94,621","8266,38","213,6989","0,093","133,6867"
2020-07-03,"182,96","83,68","11,2","18,948","110,224","150,45","106,69","94,621","8072,28","200,1671","0,0858","139,4255"
2020-07-02,"183,94","83,17","11,1","19,244","110,079","150,17","106,69","94,827","8096,67","201,641","0,0838","135,6288"
2020-07-01,"182,5","83,34","11,1","18,584","109,733","148,15","106,69","93,822","8212,01","205,1848","0,0852","1175638,2851"
2020-06-30,"180,02","83,4","11,1","18,488","110,382","148,07","106,69","96,155","8141,7","200,806","0,074","412992,8628"
2020-06-29,"175,58","82,63","11,3","18,988","111,067","147,13","106,69","96,233","8169,19","202,7587","0,0749","140,2948"
2020-06-26,"175,68","83,3","11,2","18,512","111,844","146,65","106,98","96,602","8167,55","204,6681","0,0718","535474,3496"
2020-06-25,"178,3","86,47","11,2","18,808","111,578","146,65","106,98","96,338","8243,37","207,2213","0,0727","142,5093"
2020-06-24,"175,46","85,73","11,3","18,39","111,277","147,6","106,98","94,745","8260,23","208,5714","0,0734","114,9558"
2020-06-23,"178,58","86,94","11,4","18,938","110,996","148,26","106,98","93,741","8507,26","214,9589","0,0733","101,1105"
2020-06-22,178,"86,8","11,4","18,446","112,128","148,26","106,98","95,368","8599,88","215,9569","0,0741","109,9282"
2020-06-19,"175,58","89,73","11,4","18,482","112,619","148,01","106,98","95,133","8317,57","204,5173","0,071","131,1989"
2020-06-18,"175,08","88,58","11,6","18,72","112,519","148,01","106,98","94,951","8378,46","206,4913","0,0733","123,388"
2020-06-17,"173,18","88,4","11,5","18,916","112,495","148,01","106,98","94,329","8411,73","208,0086","0,0742","130,2981"
2020-06-16,"170,64","91,63","11,5","19,062","112,862","147,62","106,94","94,328","8459,87","208,895","0,0702","124,7695"
2020-06-15,"168,02","85,39","11,3","18,118","111,463","147,62","106,94","94,457","8321,91","203,8123","0,0692","138,7172"
2020-06-12,"166,1","88,64",11,"18,27","111,82","147,62",107,"94,508","8412,82","211,1055","0,0705","12836,8733"
2020-06-11,"165,48","85,84",11,"17,962","111,546","147,62","107,01","94,456","8232,6","204,5367","0,0668","119,6975"
